latitude,longitude
33.3942223,-110.78649840000001
36.114646,-115.172816
-33.9627271,151.1334636
39.7391536,-104.9847034
39.7391536,-104.9847034
33.4222685,-111.8226402
39.2903848,-76.6121893
37.798577,-122.42465349999999
33.494170399999994,-111.9260519
33.1192068,-117.086421
39.7683765,-86.15804229999999
37.7749295,-122.4194155
32.981212,-117.07886299999998
40.715972,-74.001437
32.9412363,-97.13417829999999
47.3833333,8.5333333
41.7858629,-88.1472893
40.7143528,-74.00597309999999
41.8781136,-87.62979820000001
36.114646,-115.172816
33.4483771,-112.07403729999999
44.519159,-88.019826
41.573366899999996,-87.7844944
33.787794399999996,-117.8531119
39.1361111,-84.5030556
39.165325,-86.5263857
28.4955593,-81.5347952
40.199814,-76.7310806
40.715972,-74.001437
44.9799654,-93.26383609999999
35.3732921,-119.0187125
38.174917799999996,-122.2608044
33.4483771,-112.07403729999999
23.634501,-102.552784
28.68675,-81.513276
30.267153000000004,-97.7430608
19.140006399999997,-96.1155932
33.4483771,-112.07403729999999
33.787794399999996,-117.8531119
33.870292299999996,-117.92533799999998
33.3417137,-111.98403300000001
33.8352932,-117.91450359999999
30.3321838,-81.655651
25.9756704,-80.28675009999999
40.740389,-73.983385
26.438136,-81.8067523
33.414768,-111.90930949999999
42.7653662,-71.467566
42.358430799999994,-71.05977320000001
33.4483771,-112.07403729999999
33.4483771,-112.07403729999999
33.4483771,-112.07403729999999
33.3528264,-111.789027
42.358430799999994,-71.05977320000001
33.3528264,-111.789027
32.2217429,-110.926479
27.506407,-99.5075421
29.762884399999997,-95.3830615
43.387342,-80.32132299999999
19.2433333,-103.7247222
29.7857853,-95.82439559999999
29.762884399999997,-95.3830615
29.762884399999997,-95.3830615
39.2673283,-76.7983067
27.7980814,-82.7973247
33.4483771,-112.07403729999999
41.4047222,-99.64138890000001
33.4222685,-111.8226402
33.494170399999994,-111.9260519
27.664827399999997,-81.5157535
33.787794399999996,-117.8531119
33.414768,-111.90930949999999
30.421309,-87.2169149
32.8370727,-97.08195409999999
32.802955,-96.76992299999999
37.8043722,-122.27080259999998
32.2217429,-110.926479
40.7143528,-74.00597309999999
34.0522342,-118.24368490000002
51.534979799999995,-0.1037379
37.7749295,-122.4194155
33.414768,-111.90930949999999
33.4483771,-112.07403729999999
33.414768,-111.90930949999999
33.5360955,-112.3819027
33.4483771,-112.07403729999999
39.704212299999995,-86.3994387
33.494170399999994,-111.9260519
34.0900091,-118.3617443
33.414768,-111.90930949999999
43.0116784,-88.2314813
33.613094200000006,-112.32460420000001
33.5360955,-112.3819027
33.538652299999995,-112.18598659999999
33.494170399999994,-111.9260519
33.4222685,-111.8226402
33.4483771,-112.07403729999999
33.414768,-111.90930949999999
33.414768,-111.90930949999999
35.6894875,139.69170640000002
33.7489954,-84.3879824
39.4195499,-76.7802528
39.7683765,-86.15804229999999
37.02367589999999,-94.73550420000001
39.978371,-86.1180435
39.952335,-75.16378900000001
33.4150485,-111.5495777
38.1040864,-122.25663670000002
36.165889899999996,-86.7844432
40.7143528,-74.00597309999999
33.9830688,-118.09673500000001
33.4483771,-112.07403729999999
33.9166805,-117.9000604
33.4483771,-112.07403729999999
33.73865,-117.824603
33.414768,-111.90930949999999
33.3528264,-111.789027
33.613094200000006,-112.32460420000001
28.478888899999998,-82.54777779999999
33.4483771,-112.07403729999999
44.519159,-88.019826
37.566534999999995,126.9779692
33.414768,-111.90930949999999
32.981212,-117.07886299999998
39.7391536,-104.9847034
42.5847425,-87.8211854
34.0522342,-118.24368490000002
38.1040864,-122.25663670000002
35.1241907,-109.5381655
37.7749295,-122.4194155
38.5815719,-121.49439960000001
33.4222685,-111.8226402
34.0522342,-118.24368490000002
40.7439905,-74.0323626
41.3556539,-72.0995209
37.7749295,-122.4194155
44.9799654,-93.26383609999999
45.5234515,-122.6762071
35.206531,-106.661274
37.354107899999995,-121.9552356
37.7141454,-122.25
43.0389025,-87.9064736
37.7249296,-122.1560768
37.7749295,-122.4194155
37.441883399999995,-122.14301950000001
40.740389,-73.983385
33.3528264,-111.789027
33.3061605,-111.8412502
33.4483771,-112.07403729999999
32.8383828,-116.97391670000002
37.7749295,-122.4194155
33.494170399999994,-111.9260519
34.048928100000005,-111.0937311
37.7749295,-122.4194155
33.4483771,-112.07403729999999
33.7489954,-84.3879824
39.0997265,-94.5785667
33.9412127,-84.2135309
41.8781136,-87.62979820000001
34.0522342,-118.24368490000002
41.8781136,-87.62979820000001
41.0234304,-74.0665297
40.440624799999995,-79.9958864
33.414768,-111.90930949999999
47.57065479999999,-122.22206729999999
30.3321838,-81.655651
44.5661111,-92.5369444
28.5494447,-81.77285429999999
26.3586885,-80.08309840000001
40.7143528,-74.00597309999999
28.3252878,-81.5331286
27.664827399999997,-81.5157535
31.968598800000002,-99.9018131
28.3252878,-81.5331286
33.4483771,-112.07403729999999
33.3061605,-111.8412502
33.494170399999994,-111.9260519
33.494170399999994,-111.9260519
33.6305938,-112.333216
33.4151843,-111.83147240000001
41.8781136,-87.62979820000001
37.5071591,-122.26052220000001
36.7280583,-108.21868559999999
37.7749295,-122.4194155
33.4483771,-112.07403729999999
47.6062095,-122.33207079999998
42.6556507,-70.6203216
28.5383355,-81.3792365
55.730427399999996,37.5050632
43.0389025,-87.9064736
-22.903539300000002,-43.2095869
33.4483771,-112.07403729999999
45.5234515,-122.6762071
35.206531,-106.661274
43.0389025,-87.9064736
37.7249296,-122.1560768
37.3393857,-121.8949555
37.7249296,-122.1560768
37.7749295,-122.4194155
33.3528264,-111.789027
33.7489954,-84.3879824
26.271192,-80.27060440000001
40.7143528,-74.00597309999999
33.494170399999994,-111.9260519
33.5360955,-112.3819027
26.122308399999998,-80.14337859999999
41.8781136,-87.62979820000001
42.3317642,-71.1211635
29.9647222,-90.07055559999999
33.4933743,-112.3579364
39.2093391,-76.6689338
38.5449065,-121.74051670000001
-33.952262899999994,151.0321372
38.895111799999995,-77.0363658
39.7418124,-83.570964
38.6631083,-90.5770675
-33.8386344,151.2071142
47.7423218,-121.9856781
37.09024,-95.712891
33.994179200000005,-118.37535430000001
25.72149,-80.2683838
32.802955,-96.76992299999999
28.669997,-81.2081203
38.750948799999996,-77.4752667
27.9658533,-82.8001026
35.0456297,-85.3096801
40.440624799999995,-79.9958864
41.8781136,-87.62979820000001
37.3393857,-121.8949555
37.7249296,-122.1560768
37.7749295,-122.4194155
33.3061605,-111.8412502
37.7749295,-122.4194155
40.0792766,-75.3015714
40.7143528,-74.00597309999999
32.2217429,-110.926479
33.3061605,-111.8412502
34.0522342,-118.24368490000002
34.1425078,-118.255075
34.18083920000001,-118.30896609999998
43.6525,-79.3816667
32.7153292,-117.1572551
28.291955699999995,-81.40757099999999
33.3061605,-111.8412502
39.0997265,-94.5785667
42.6584254,-71.1370012
41.4553232,-81.9179173
40.65,-73.95
42.235370399999994,-72.1411888
33.414768,-111.90930949999999
33.058106300000006,-112.04764229999999
35.0844909,-106.65113670000001
33.4483771,-112.07403729999999
33.3061605,-111.8412502
34.0522342,-118.24368490000002
38.1040864,-122.25663670000002
33.4222685,-111.8226402
33.853626899999995,-118.13395630000001
33.494170399999994,-111.9260519
34.048928100000005,-111.0937311
40.0892746,-75.39602109999998
40.7143528,-74.00597309999999
33.668077200000006,-117.3272615
26.0112014,-80.1494901
27.664827399999997,-81.5157535
40.715972,-74.001437
33.4483771,-112.07403729999999
33.414768,-111.90930949999999
33.4483771,-112.07403729999999
40.715972,-74.001437
37.53194439999999,-122.24805559999999
33.449806,-112.3582136
39.091449,-84.4957757
42.6584254,-71.1370012
41.4553232,-81.9179173
28.5383355,-81.3792365
29.9940924,-90.2417434
-25.2520888,-52.0215415
33.3061605,-111.8412502
41.8781136,-87.62979820000001
36.4796839,-121.7324476
37.441883399999995,-122.14301950000001
51.5601908,5.0818877
38.13742020000001,-120.45964369999999
42.263079,-88.00396529999999
36.035574700000005,140.07386599999998
40.7143528,-74.00597309999999
36.0625795,-94.1574263
33.494170399999994,-111.9260519
44.9799654,-93.26383609999999
33.494170399999994,-111.9260519
45.508888899999995,-73.5541667
45.0696886,-92.9516037
33.4483771,-112.07403729999999
38.5815719,-121.49439960000001
33.414768,-111.90930949999999
33.494170399999994,-111.9260519
33.4483771,-112.07403729999999
33.414768,-111.90930949999999
33.494170399999994,-111.9260519
33.494170399999994,-111.9260519
47.6062095,-122.33207079999998
37.562991700000005,-122.32552539999999
33.4222685,-111.8226402
33.7489954,-84.3879824
32.87167,-96.14833
33.4483771,-112.07403729999999
41.7605849,-88.3200715
34.0522342,-118.24368490000002
41.885031700000006,-87.7845025
33.414768,-111.90930949999999
33.414768,-111.90930949999999
33.4476776,-112.08079520000001
40.7143528,-74.00597309999999
36.114646,-115.172816
32.2217429,-110.926479
33.494170399999994,-111.9260519
37.02367589999999,-94.73550420000001
39.7391536,-104.9847034
37.3860517,-122.08385109999999
-22.903539300000002,-43.2095869
40.740389,-73.983385
-36.8484597,174.7633315
40.7143528,-74.00597309999999
47.6062095,-122.33207079999998
-35.3080556,149.12444440000002
33.800745,-84.41051999999999
38.677269,-87.5286325
34.2257255,-77.9447102
38.677269,-87.5286325
28.5383355,-81.3792365
33.3528264,-111.789027
47.6062095,-122.33207079999998
38.895111799999995,-77.0363658
46.2112458,-119.1372338
33.9533487,-117.3961564
38.6779591,-121.17605829999998
47.6062095,-122.33207079999998
39.4665221,-74.54823929999999
39.9167783,-75.387693
33.4483771,-112.07403729999999
33.4483771,-112.07403729999999
48.8566667,2.3509870999999998
40.440624799999995,-79.9958864
33.575,-117.72555559999999
41.8781136,-87.62979820000001
41.883869,-72.363777
45.4206749,-122.67064979999999
43.4252776,-88.1834277
41.8781136,-87.62979820000001
37.629349,-122.40008700000001
36.1988592,-115.1175013
33.4222685,-111.8226402
51.5001524,-0.12623620000000002
41.8781136,-87.62979820000001
40.440624799999995,-79.9958864
41.8781136,-87.62979820000001
33.8160058,-78.68001600000001
47.6062095,-122.33207079999998
37.3393857,-121.8949555
47.6062095,-122.33207079999998
40.65,-73.95
32.431581300000005,-80.6698286
33.538652299999995,-112.18598659999999
34.1705609,-118.83759369999999
33.4483771,-112.07403729999999
40.715972,-74.001437
39.041408000000004,-77.481018
33.4483771,-112.07403729999999
34.18083920000001,-118.30896609999998
33.6534427,-84.4493725
27.949436,-82.4651441
33.7489954,-84.3879824
37.3393857,-121.8949555
33.6411316,-117.9186689
37.629349,-122.40008700000001
34.0522342,-118.24368490000002
40.764462,-111.90456499999999
37.441883399999995,-122.14301950000001
37.7749295,-122.4194155
40.7143528,-74.00597309999999
40.9525987,-72.9253805
33.4222685,-111.8226402
33.3061605,-111.8412502
39.2903848,-76.6121893
33.3061605,-111.8412502
33.494170399999994,-111.9260519
33.3528264,-111.789027
33.0787326,-97.5653027
40.7143528,-74.00597309999999
33.414768,-111.90930949999999
36.114646,-115.172816
42.5256502,-71.0953314
40.7942859126716,-73.9718699455261
33.494170399999994,-111.9260519
37.1685907,-113.6794057
41.542812299999994,-87.6847684
36.114646,-115.172816
35.2270869,-80.8431267
33.4483771,-112.07403729999999
39.19109829999999,-106.81753870000001
33.3528264,-111.789027
33.494170399999994,-111.9260519
33.449806,-112.3582136
33.494170399999994,-111.9260519
39.0457549,-76.6412712
40.7143528,-74.00597309999999
38.895111799999995,-77.0363658
40.482293,-78.5516827
33.4483771,-112.07403729999999
33.414768,-111.90930949999999
33.3528264,-111.789027
33.4483771,-112.07403729999999
39.952335,-75.16378900000001
33.4483771,-112.07403729999999
33.773905299999996,-117.9414477
33.414768,-111.90930949999999
33.414768,-111.90930949999999
33.4483771,-112.07403729999999
33.6305938,-112.333216
41.5356492,-73.8990252
39.55005070000001,-105.78206740000002
40.2986724,-83.067965
34.0522342,-118.24368490000002
34.020289399999996,-117.86533859999999
40.7143528,-74.00597309999999
33.4222685,-111.8226402
33.3061605,-111.8412502
40.7143528,-74.00597309999999
39.4816537,-106.03835179999999
38.5815719,-121.49439960000001
38.5815719,-121.49439960000001
25.788968899999997,-80.2264393
38.7296252,-120.798546
38.895111799999995,-77.0363658
38.8965654,-121.07689009999999
34.0522342,-118.24368490000002
33.4483771,-112.07403729999999
47.6062095,-122.33207079999998
39.7391536,-104.9847034
47.6062095,-122.33207079999998
41.6023245,-71.2503257
40.65,-73.95
-23.5489433,-46.6388182
39.2903848,-76.6121893
45.577524,-73.74496500000001
39.944285,-74.0729139
41.8781136,-87.62979820000001
33.8041667,-118.15805559999998
25.9331488,-80.1625463
40.2962222,-74.0509725
37.354107899999995,-121.9552356
37.368829999999996,-122.03634960000001
33.058106300000006,-112.04764229999999
37.3393857,-121.8949555
36.785554299999994,-108.68703219999999
47.6417664,-122.0803998
45.5234515,-122.6762071
40.740389,-73.983385
47.6062095,-122.33207079999998
41.8781136,-87.62979820000001
47.329264,-122.58012930000001
47.57,-122.6525
60.2054791,24.6558839
33.8622366,-118.39951940000002
47.6062095,-122.33207079999998
45.00607670000001,-93.1566107
34.7698021,-84.9702228
40.884267,-72.3895296
33.800745,-84.41051999999999
40.9155025,14.268148499999999
37.629349,-122.40008700000001
32.1682,34.8125
32.7153292,-117.1572551
33.4483771,-112.07403729999999
33.4483771,-112.07403729999999
33.4483771,-112.07403729999999
40.7143528,-74.00597309999999
41.8781136,-87.62979820000001
38.895111799999995,-77.0363658
32.981212,-117.07886299999998
25.788968899999997,-80.2264393
42.358430799999994,-71.05977320000001
40.715972,-74.001437
42.358430799999994,-71.05977320000001
40.740389,-73.983385
40.732312,-74.003084
37.7749295,-122.4194155
40.7143528,-74.00597309999999
30.267153000000004,-97.7430608
33.4483771,-112.07403729999999
33.494170399999994,-111.9260519
47.6062095,-122.33207079999998
39.7391536,-104.9847034
33.4222685,-111.8226402
33.4483771,-112.07403729999999
33.2486638,-111.6342993
47.6062095,-122.33207079999998
39.5186002,-104.76136329999999
35.2013516,-111.63924899999999
42.372639899999996,-71.10965279999999
45.68346,-111.050499
33.414768,-111.90930949999999
56.17040260000001,14.863007199999998
33.3528264,-111.789027
33.8352932,-117.91450359999999
34.0522342,-118.24368490000002
33.884736100000005,-118.41090890000001
34.0522342,-118.24368490000002
37.798577,-122.42465349999999
40.65,-73.95
40.7143528,-74.00597309999999
40.74982429999999,-73.7976337
37.441883399999995,-122.14301950000001
44.9541667,-93.1138889
30.267153000000004,-97.7430608
34.18083920000001,-118.30896609999998
37.7361933,-121.9466284
39.9611755,-82.9987942
42.9026136,-78.74457199999999
46.8771863,-96.78980340000001
36.114646,-115.172816
35.0844909,-106.65113670000001
40.732960600000006,-73.9884556
41.9164343,-83.3977101
35.4087517,-80.579511
34.0522342,-118.24368490000002
39.3899391,-74.596021
40.857877200000004,-74.42598659999999
37.3393857,-121.8949555
39.2903848,-76.6121893
38.7934466,-77.2716505
40.715972,-74.001437
38.895111799999995,-77.0363658
40.740389,-73.983385
38.895111799999995,-77.0363658
38.895111799999995,-77.0363658
38.895111799999995,-77.0363658
38.895111799999995,-77.0363658
40.65843579999999,-74.2995923
40.7143528,-74.00597309999999
40.0149856,-105.2705456
36.114646,-115.172816
26.0112014,-80.1494901
32.2217429,-110.926479
47.6062095,-122.33207079999998
19.427049899999997,-99.12757109999998
29.0891857,-110.96132990000001
33.1031744,-96.6705503
30.4507462,-91.154551
33.4483771,-112.07403729999999
40.7143528,-74.00597309999999
40.7439905,-74.0323626
40.7439905,-74.0323626
33.5805955,-112.23737790000001
39.2903848,-76.6121893
36.165889899999996,-86.7844432
36.114646,-115.172816
34.048928100000005,-111.0937311
34.0522342,-118.24368490000002
33.494170399999994,-111.9260519
34.0522342,-118.24368490000002
33.8352932,-117.91450359999999
33.3061605,-111.8412502
42.358430799999994,-71.05977320000001
33.3061605,-111.8412502
40.7143528,-74.00597309999999
27.949436,-82.4651441
33.4483771,-112.07403729999999
33.414768,-111.90930949999999
33.3061605,-111.8412502
33.3061605,-111.8412502
33.3061605,-111.8412502
39.7683765,-86.15804229999999
33.414768,-111.90930949999999
33.4222685,-111.8226402
33.494170399999994,-111.9260519
41.241144899999995,-87.64614909999999
33.575,-117.72555559999999
33.158093300000004,-117.3505939
40.7143528,-74.00597309999999
33.9022367,-118.08173300000001
33.787794399999996,-117.8531119
33.8352932,-117.91450359999999
40.65,-73.95
38.5950532,-90.5462339
32.2217429,-110.926479
30.3321838,-81.655651
35.2270869,-80.8431267
47.4828776,-122.21706609999998
33.4222685,-111.8226402
26.122308399999998,-80.14337859999999
40.740389,-73.983385
33.5805955,-112.23737790000001
33.4483771,-112.07403729999999
38.895111799999995,-77.0363658
32.4609764,-84.9877094
38.9784453,-76.4921829
39.817058,-75.1551776
47.9445396,-122.3045815
33.1803645,-111.57664
42.358430799999994,-71.05977320000001
32.2217429,-110.926479
33.414768,-111.90930949999999
42.939167,-72.85333299999999
37.798577,-122.42465349999999
33.3061605,-111.8412502
51.964711,7.628496000000001
40.7143528,-74.00597309999999
34.1477849,-118.1445155
33.884736100000005,-118.41090890000001
37.542978999999995,-77.469092
38.895111799999995,-77.0363658
40.740389,-73.983385
38.895111799999995,-77.0363658
42.8864468,-78.8783689
40.7143528,-74.00597309999999
40.8120447,-74.12430959999999
40.7143528,-74.00597309999999
40.740389,-73.983385
40.903987799999996,-74.118476
27.949436,-82.4651441
29.762884399999997,-95.3830615
32.725409,-97.32084959999999
32.844017,-97.1430671
32.802955,-96.76992299999999
34.0522342,-118.24368490000002
37.7141454,-122.25
34.18083920000001,-118.30896609999998
33.4483771,-112.07403729999999
33.870292299999996,-117.92533799999998
38.5449065,-121.74051670000001
33.6189101,-117.9289469
38.879969700000004,-77.1067698
38.9643,-76.927598
49.248523,-123.1088
30.267153000000004,-97.7430608
33.4483771,-112.07403729999999
34.048928100000005,-111.0937311
33.494170399999994,-111.9260519
42.812591299999994,-70.87727509999999
41.8781136,-87.62979820000001
33.414768,-111.90930949999999
30.267153000000004,-97.7430608
33.414768,-111.90930949999999
39.32098010000001,-111.0937311
33.3061605,-111.8412502
40.7143528,-74.00597309999999
35.3732921,-119.0187125
33.4483771,-112.07403729999999
39.2903848,-76.6121893
38.879969700000004,-77.1067698
34.048928100000005,-111.0937311
33.414768,-111.90930949999999
40.0583238,-74.40566120000001
41.800652299999996,-73.12122140000001
33.4483771,-112.07403729999999
33.857328,-84.0199108
39.6548186,-77.5727681
36.114646,-115.172816
33.4483771,-112.07403729999999
37.7749295,-122.4194155
40.0992294,-83.11407709999999
33.538652299999995,-112.18598659999999
37.7749295,-122.4194155
36.146989000000005,-115.15521499999998
40.7143528,-74.00597309999999
36.114646,-115.172816
29.685813500000002,-95.17938640000001
42.8864468,-78.8783689
26.934224600000004,-80.09420870000001
38.895111799999995,-77.0363658
33.4483771,-112.07403729999999
37.5841026,-122.36608249999999
33.414768,-111.90930949999999
40.7143528,-74.00597309999999
33.4222685,-111.8226402
33.494170399999994,-111.9260519
40.2677539,-74.5402506
33.5805955,-112.23737790000001
33.494170399999994,-111.9260519
34.3916641,-118.54258600000001
33.3061605,-111.8412502
40.7143528,-74.00597309999999
38.804835499999996,-77.0469214
42.358430799999994,-71.05977320000001
25.788968899999997,-80.2264393
34.8526176,-82.3940104
45.032187,-93.3385614
26.160362600000003,-80.13893399999999
38.646991,-90.224967
30.166073600000004,-81.706484
33.2486638,-111.6342993
30.421309,-87.2169149
25.788968899999997,-80.2264393
33.7489954,-84.3879824
32.216316,-80.752608
35.9489566,-85.02690140000001
25.788968899999997,-80.2264393
33.6408367,-84.44566809999999
32.3182314,-86.902298
37.6922361,-97.3375448
40.7143528,-74.00597309999999
27.949436,-82.4651441
33.4222685,-111.8226402
44.8546856,-93.470786
33.4222685,-111.8226402
45.5234515,-122.6762071
33.494170399999994,-111.9260519
33.414768,-111.90930949999999
44.6496868,-93.24271999999999
32.2217429,-110.926479
33.3061605,-111.8412502
47.6739881,-122.12151200000001
41.2033216,-77.1945247
33.414768,-111.90930949999999
33.3528264,-111.789027
40.5576044,-74.2845911
40.65,-73.95
40.7143528,-74.00597309999999
37.7749295,-122.4194155
40.7143528,-74.00597309999999
40.82593320000001,-74.2090343
-6.211544,106.84517199999999
32.7153292,-117.1572551
42.372639899999996,-71.10965279999999
56.17040260000001,14.863007199999998
41.0632959,-75.30623259999999
43.5978075,-84.76751390000001
41.1399814,-104.8202462
34.7464809,-92.2895948
33.4483771,-112.07403729999999
33.414768,-111.90930949999999
33.414768,-111.90930949999999
38.7907339,-121.2357828
39.7683765,-86.15804229999999
33.4483771,-112.07403729999999
33.4483771,-112.07403729999999
39.2903848,-76.6121893
34.483901,-114.32245479999999
50.6371834,3.0630174
41.8781136,-87.62979820000001
41.3175549,-81.3453858
38.895111799999995,-77.0363658
41.8781136,-87.62979820000001
35.2270869,-80.8431267
35.2270869,-80.8431267
40.715972,-74.001437
33.3061605,-111.8412502
33.4222685,-111.8226402
41.8781136,-87.62979820000001
36.033669,-115.00236399999999
36.114646,-115.172816
47.5382565,-116.1193327
35.2270869,-80.8431267
33.5805955,-112.23737790000001
34.0625106,-118.1228476
33.4483771,-112.07403729999999
41.8781136,-87.62979820000001
26.2378597,-80.1247667
